id,latitude,longitude,address
20295,40.3803468,-3.6103998,"Calle de Puentelarra, 50, Santa Eugenia, Madrid"
20288,40.3798034,-3.605627,"Calle Fuentespina, Santa Eugenia, Madrid"
20280,40.3761169,-3.6095619,"Calle la Escuela de Vallecas, Ensanche de Vallecas - La Gavia, Madrid"
20278,40.3793005,-3.6235924,"Calle Manuel Vélez, Casco Histórico de Vallecas, Madrid"
20275,40.3712056,-3.6210345,"Palazuelos, Casco Histórico de Vallecas, Madrid"
20264,40.3692951,-3.6226557,"Calle Cabana, Casco Histórico de Vallecas, Madrid"
20249,40.3831425,-3.6163428,"CESAR PASTOR LLOPIS, Santa Eugenia, Madrid"
20247,40.3730152,-3.6120607,"Avenida del Ensanche de Vallecas, 83, Ensanche de Vallecas - La Gavia, Madrid"
20242,40.3730152,-3.6120607,"Avenida del Ensanche de Vallecas, 85, Ensanche de Vallecas - La Gavia, Madrid"
20230,40.3706403,-3.61692,"Calle de Torre de Juan Abad, 2, Casco Histórico de Vallecas, Madrid"
20227,40.37657715,-3.623824168864471,"Calle Sierra de Engarceran, 2, Casco Histórico de Vallecas, Madrid"
20225,40.3803468,-3.6103998,"Calle de Puentelarra, 52, Santa Eugenia, Madrid"
20224,40.37832745,-3.62758383498,"Calle Sierra de Tornavacas, 9, Casco Histórico de Vallecas, Madrid"
