id,latitude,longitude,address,sq_mt_built,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,floor,buy_price,is_renewal_needed,has_lift,is_exterior,energy_certificate,has_parking,neighborhood,district,house_type,Unnamed: 0,title,subtitle,sq_mt_useful,raw_address,is_exact_address_hidden,street_name,street_number,portal,is_floor_under,door,neighborhood_id,operation,rent_price,rent_price_by_area,is_rent_price_known,buy_price_by_area,is_buy_price_known,house_type_id,is_new_development,built_year,has_central_heating,has_individual_heating,are_pets_allowed,has_ac,has_fitted_wardrobes,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_furnished,is_kitchen_equipped,is_accessible,has_green_zones,has_private_parking,has_public_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
12782,40.4752901,-3.7397055,"Calle Chapinería, Fuentelarreina, Madrid",144.0,2,3,1,0.0,10,662000,False,True,True,0,True,49,8,5,8960,Ático en venta en calle Chapinería,"Fuentelarreina, Madrid",102.0,Calle Chapinería,True,Calle Chapinería,,,,,Neighborhood 49: Fuentelarreina (3371.55 €/m2) - District 8: Fuencarral,sale,2040,,False,4597,True,HouseType 5: Áticos,,2018.0,,,,True,True,,True,True,True,True,,,,,,,True,0.0,False,False,True,False
12775,40.48333145,-3.709698421530935,"Calle de Fermín Caballero, 62, Pilar, Madrid",220.0,5,3,1,0.0,9,735000,False,True,True,7,False,54,8,1,8967,"Piso en venta en calle de Fermín Caballero, 62","Pilar, Madrid",,"Calle de Fermín Caballero, 62",False,Calle de Fermín Caballero,62,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,2203,,False,3341,True,HouseType 1: Pisos,False,,,,,True,True,,True,,,,,,,True,,,,,,,,
12774,40.48333145,-3.709698421530935,"Calle Fermín Caballero, 62, Pilar, Madrid",220.0,5,3,1,0.0,9,735000,False,True,True,3,False,54,8,1,8968,"Piso en venta en calle Fermín Caballero, 62","Pilar, Madrid",,"Calle Fermín Caballero, 62",False,Calle Fermín Caballero,62,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,2203,,False,3341,True,HouseType 1: Pisos,False,,False,True,,True,,,True,,,,,,True,True,,,,,,,,
12771,40.4752648,-3.7104875,"Melchor Fernandez Almagro, Pilar, Madrid",70.0,3,1,1,0.0,1,230000,False,True,True,0,False,54,8,1,8971,Piso en venta en Melchor Fernandez Almagro,"Pilar, Madrid",,Melchor Fernandez Almagro,True,Melchor Fernandez Almagro,,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,1009,,False,3286,True,HouseType 1: Pisos,False,,,,,,,,,,,,,,,,,,,,,,,
12770,40.4731075,-3.713486125992669,"Calle Chantada, 25, Pilar, Madrid",60.0,2,1,1,0.0,2,169500,True,True,True,0,False,54,8,1,8972,"Piso en venta en calle Chantada, 25","Pilar, Madrid",55.0,"Calle Chantada, 25",False,Calle Chantada,25,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,814,,False,2825,True,HouseType 1: Pisos,False,,,,,,,,,True,,,,,,,,,,,,,,
12768,40.4812889,-3.72217751824562,"Julio Calvo, 8, Peñagrande, Madrid",70.0,3,1,1,0.0,-1,160000,False,False,True,0,False,53,8,1,8974,"Piso en venta en Julio Calvo, 8","Peñagrande, Madrid",69.0,"Julio Calvo, 8",False,Julio Calvo,8,,True,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,780,,False,2286,True,HouseType 1: Pisos,False,,False,True,,,True,,,,,,,,,,,,,,False,False,False,True
12766,40.4721284,-3.7138049842062624,"Calle de Celanova, 11, Pilar, Madrid",52.0,1,1,1,0.0,-1,115000,False,True,True,0,False,54,8,1,8976,"Piso en venta en calle de Celanova, 11","Pilar, Madrid",46.0,"Calle de Celanova, 11",False,Calle de Celanova,11,,True,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,604,,False,2212,True,HouseType 1: Pisos,False,,False,True,,True,,,,,,,,,,,,,,,,,,
12757,40.4771193,-3.7311358,"Inocencio Fernández, Peñagrande, Madrid",465.0,5,4,3,353.0,-5,950000,False,False,True,0,True,53,8,2,8985, Chalet pareado en venta en Inocencio Fernández,"Peñagrande, Madrid",464.0,Inocencio Fernández,True,Inocencio Fernández,,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,2514,,False,2043,True,HouseType 2: Casa o chalet,False,2019.0,False,True,,True,True,True,True,True,,,,,True,,,,True,0.0,False,True,False,False
12756,40.4760448,-3.7113989,"El pilar, Pilar, Madrid",60.0,2,1,1,0.0,1,170000,True,True,True,0,False,54,8,1,8986,Piso en venta en El pilar,"Pilar, Madrid",,El pilar,True,El pilar,,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,816,,False,2833,True,HouseType 1: Pisos,False,1965.0,False,True,,,,,,,,,,,,,,,,,False,True,False,False
12754,40.5061189,-3.6982402,"Avenida del Santuario de Valverde, 70, Montecarmelo, Madrid",138.0,3,2,1,0.0,4,630000,False,True,True,0,True,52,8,1,8988,"Piso en venta en avenida del Santuario de Valverde, 70","Montecarmelo, Madrid",,"Avenida del Santuario de Valverde, 70",False,Avenida del Santuario de Valverde,70,,False,,Neighborhood 52: Montecarmelo (4610.95 €/m2) - District 8: Fuencarral,sale,1966,,False,4565,True,HouseType 1: Pisos,False,,False,True,,,True,,True,,,True,,,True,True,,,True,0.0,,,,
12750,40.4816745,-3.717023,"Isla de Arosa, Peñagrande, Madrid",80.0,3,1,1,0.0,1,229000,False,True,True,5,False,53,8,1,8992,Piso en venta en Isla de Arosa,"Peñagrande, Madrid",,Isla de Arosa,True,Isla de Arosa,,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,1006,,False,2862,True,HouseType 1: Pisos,False,,False,True,,,True,,,,,,,,True,,,,,,False,False,True,True
12745,40.49405,-3.7016903,"Calle Pena Auseba, Mirasierra, Madrid",95.0,3,2,1,0.0,3,390000,True,True,True,3,True,56,8,1,8997,Piso en venta en calle Pena Auseba,"Mirasierra, Madrid",83.0,Calle Pena Auseba,True,Calle Pena Auseba,,,False,,Neighborhood 56: Mirasierra (3695.5 €/m2) - District 8: Fuencarral,sale,1416,,False,4105,True,HouseType 1: Pisos,False,1970.0,True,False,,,,,True,True,,True,,,True,True,,,True,0.0,False,True,False,True
12743,40.4777704,-3.7264408,"Calle Islas Marquesas, 23, Peñagrande, Madrid",580.0,6,6,4,0.0,-5,1190000,False,False,True,0,True,53,8,2,8999," Chalet pareado en venta en calle Islas Marquesas, 23","Peñagrande, Madrid",460.0,"Calle Islas Marquesas, 23",False,Calle Islas Marquesas,23,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,1960,,False,2052,True,HouseType 2: Casa o chalet,False,,,,,,True,True,True,True,,True,,,,,,,True,0.0,False,False,True,False
12740,40.4778724,-3.7103788,"Avenida de Monforte de Lemos, 125, Pilar, Madrid",70.0,3,1,1,0.0,9,285000,False,True,True,0,False,54,8,1,9002,"Piso en venta en avenida de Monforte de Lemos, 125","Pilar, Madrid",,"Avenida de Monforte de Lemos, 125",False,Avenida de Monforte de Lemos,125,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,1161,,False,4071,True,HouseType 1: Pisos,False,,,,,,True,,,True,,,,,True,,,,,,,,,
12739,40.5043243,-3.7011028,"Avenida del Monasterio de El Escorial, 39, Montecarmelo, Madrid",140.0,4,3,1,0.0,4,780000,False,True,True,7,True,52,8,1,9003,"Piso en venta en avenida del Monasterio de El Escorial, 39","Montecarmelo, Madrid",,"Avenida del Monasterio de El Escorial, 39",False,Avenida del Monasterio de El Escorial,39,,False,,Neighborhood 52: Montecarmelo (4610.95 €/m2) - District 8: Fuencarral,sale,2295,,False,5571,True,HouseType 1: Pisos,False,,,,,True,True,,True,True,,True,,,,True,,,True,0.0,,,,
12734,40.4914084,-3.7130643,"Calle Cerro del Castañar, 177, Mirasierra, Madrid",99.0,4,1,1,0.0,1,420000,False,True,True,6,True,56,8,1,9008,"Piso en venta en calle Cerro del Castañar, 177","Mirasierra, Madrid",94.0,"Calle Cerro del Castañar, 177",False,Calle Cerro del Castañar,177,,False,,Neighborhood 56: Mirasierra (3695.5 €/m2) - District 8: Fuencarral,sale,1485,,False,4242,True,HouseType 1: Pisos,False,1969.0,True,False,,,,,True,,,,,,True,True,,,True,0.0,False,False,True,False
12733,40.4914084,-3.7130643,"c) cerró del castañar, 161, Mirasierra, Madrid",83.0,3,1,1,0.0,3,375000,False,True,True,0,True,56,8,1,9009,"Piso en venta en c) cerró del castañar, 161","Mirasierra, Madrid",77.0,"c) cerró del castañar, 161",False,c) cerró del castañar,161,,False,,Neighborhood 56: Mirasierra (3695.5 €/m2) - District 8: Fuencarral,sale,1382,,False,4518,True,HouseType 1: Pisos,False,1967.0,False,True,,,True,,True,True,,,,,True,True,,,True,0.0,False,True,True,False
12729,40.4725252,-3.7090297,"Calle de Ribadavia, 25, Pilar, Madrid",55.0,2,1,1,0.0,2,179000,False,True,True,3,False,54,8,1,9013,"Piso en venta en calle de Ribadavia, 25","Pilar, Madrid",,"Calle de Ribadavia, 25",False,Calle de Ribadavia,25,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,847,,False,3255,True,HouseType 1: Pisos,False,,,,,,True,,,True,,,,,,,,,,,False,False,True,False
12728,40.48671815,-3.699243959997836,"Calle de Fermín Caballero, 3, La Paz, Madrid",120.0,4,2,1,0.0,6,349000,False,True,True,5,False,50,8,1,9014,"Piso en venta en calle de Fermín Caballero, 3","La Paz, Madrid",,"Calle de Fermín Caballero, 3",False,Calle de Fermín Caballero,3,,False,,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,sale,1320,,False,2908,True,HouseType 1: Pisos,False,,,,,,True,,,,,,,,,,,,,,,,,
12727,40.4816969,-3.7169718,"Calle de la Isla de Arosa, 31, Peñagrande, Madrid",121.0,3,2,1,0.0,1,390000,False,True,True,0,False,53,8,1,9015,"Piso en venta en calle de la Isla de Arosa, 31","Peñagrande, Madrid",120.0,"Calle de la Isla de Arosa, 31",False,Calle de la Isla de Arosa,31,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,1416,,False,3223,True,HouseType 1: Pisos,False,1968.0,True,False,,,,,,True,,True,,,True,,,,,,False,True,False,False
12723,40.5060934,-3.6747143,"Calle Grañón, 6, Las Tablas, Madrid",68.0,1,1,1,0.0,4,309000,False,True,True,2,True,51,8,1,9019,"Piso en venta en calle Grañón, 6","Las Tablas, Madrid",,"Calle Grañón, 6",False,Calle Grañón,6,,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1223,,False,4544,True,HouseType 1: Pisos,False,2008.0,False,True,,True,True,,True,,,True,,,,True,,,True,0.0,False,True,False,False
12721,40.5094978,-3.6951053,"Avenida del Santuario de Valverde, 82, Montecarmelo, Madrid",134.0,3,2,1,0.0,3,565000,False,True,True,0,True,52,8,1,9021,"Piso en venta en avenida del Santuario de Valverde, 82","Montecarmelo, Madrid",107.0,"Avenida del Santuario de Valverde, 82",False,Avenida del Santuario de Valverde,82,,False,,Neighborhood 52: Montecarmelo (4610.95 €/m2) - District 8: Fuencarral,sale,1816,,False,4216,True,HouseType 1: Pisos,False,,,,,,True,,True,,,True,,,,True,,,True,0.0,,,,
12720,40.48541875,-3.699295204741009,"Calle sangenjo, 22, La Paz, Madrid",94.0,3,1,1,0.0,2,255000,False,True,True,3,False,50,8,1,9022,"Piso en venta en calle sangenjo, 22","La Paz, Madrid",,"Calle sangenjo, 22",False,Calle sangenjo,22,,False,,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,sale,1081,,False,2713,True,HouseType 1: Pisos,False,,,,,,,,,,,,,,,,,,,,,,,
12717,40.5033908,-3.6631682,"Avenida de Santo Domingo de la Calzada, 27, Las Tablas, Madrid",118.0,3,2,1,0.0,3,520000,False,True,True,0,True,51,8,1,9025,"Piso en venta en avenida de Santo Domingo de la Calzada, 27","Las Tablas, Madrid",91.0,"Avenida de Santo Domingo de la Calzada, 27",False,Avenida de Santo Domingo de la Calzada,27,,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1712,,False,4407,True,HouseType 1: Pisos,False,,False,True,,,True,,True,True,,True,,,,True,,,True,0.0,False,False,False,True
12716,40.51160345,-3.677711843936753,"Calle de María Tubau, 17, Las Tablas, Madrid",88.0,2,2,1,0.0,2,415000,False,True,True,0,True,51,8,1,9026,"Piso en venta en calle de María Tubau, 17","Las Tablas, Madrid",,"Calle de María Tubau, 17",False,Calle de María Tubau,17,,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1474,,False,4716,True,HouseType 1: Pisos,False,,,,,True,True,,True,,,True,,,,True,,,True,0.0,,,,
12713,40.4771564,-3.7105769,"Plaza de Ribadeo, 3, Pilar, Madrid",62.0,2,1,1,0.0,1,167000,True,True,True,0,False,54,8,1,9029,"Piso en venta en plaza de Ribadeo, 3","Pilar, Madrid",50.0,"Plaza de Ribadeo, 3",False,Plaza de Ribadeo,3,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,805,,False,2694,True,HouseType 1: Pisos,False,,False,True,,,True,,,,,True,,,,,,,,,,,,
12711,40.4777289,-3.696704,"Calle Melchor Fernández Almagro, 27, La Paz, Madrid",117.0,3,2,1,0.0,1,390000,False,True,True,0,True,50,8,1,9031,"Piso en venta en calle Melchor Fernández Almagro, 27","La Paz, Madrid",95.0,"Calle Melchor Fernández Almagro, 27",False,Calle Melchor Fernández Almagro,27,,False,,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,sale,1416,,False,3333,True,HouseType 1: Pisos,False,,False,True,,True,True,,,,,,,,True,True,,,True,0.0,False,True,True,False
12710,40.4989111,-3.7059312,"Calle de Valle de la Fuenfría, Mirasierra, Madrid",135.0,3,2,1,0.0,5,600000,False,True,True,0,False,56,8,1,9032,Piso en venta en calle de Valle de la Fuenfría,"Mirasierra, Madrid",,Calle de Valle de la Fuenfría,True,Calle de Valle de la Fuenfría,,,False,,Neighborhood 56: Mirasierra (3695.5 €/m2) - District 8: Fuencarral,sale,1897,,False,4444,True,HouseType 1: Pisos,False,,False,True,,True,True,,True,,,,,,,True,,,,,,,,
12704,40.4745691,-3.7292922,"Calle de Joaquín Lorenzo, Madrid, 58, Peñagrande, Madrid",260.0,5,4,4,0.0,-5,650000,False,False,True,5,True,53,8,2,9038," Chalet adosado en venta en calle de Joaquín Lorenzo, Madrid, 58","Peñagrande, Madrid",253.0,"Calle de Joaquín Lorenzo, Madrid, 58",False,Calle de Joaquín Lorenzo,58,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,2012,,False,2500,True,HouseType 2: Casa o chalet,False,1995.0,False,True,,True,True,True,True,True,,True,,,,,,,True,0.0,False,False,True,False
12703,40.48147855,-3.7027550000000007,"Calle de Antonio López Aguado, 9, La Paz, Madrid",140.0,3,2,1,0.0,0,499000,False,True,True,7,False,50,8,1,9039,"Piso en venta en calle de Antonio López Aguado, 9","La Paz, Madrid",130.0,"Calle de Antonio López Aguado, 9",False,Calle de Antonio López Aguado,9,,True,,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,sale,1664,,False,3564,True,HouseType 1: Pisos,False,1990.0,False,True,,True,True,,,True,,,,,True,True,,,,,True,False,False,True
12702,40.5101831,-3.6945268,"Monasterio de Sobrado, Montecarmelo, Madrid",76.0,1,1,1,0.0,4,350000,False,True,True,3,False,52,8,5,9040,Ático en venta en Monasterio de Sobrado,"Montecarmelo, Madrid",,Monasterio de Sobrado,True,Monasterio de Sobrado,,,False,,Neighborhood 52: Montecarmelo (4610.95 €/m2) - District 8: Fuencarral,sale,1323,,False,4605,True,HouseType 5: Áticos,False,2004.0,False,True,,True,True,,True,True,,True,,,,True,,,,,False,False,True,True
12701,40.4914991,-3.7130992,"La Maso, Mirasierra, Madrid",235.0,5,4,1,0.0,1,900000,False,True,True,0,True,56,8,1,9041,Piso en venta en La Maso,"Mirasierra, Madrid",,La Maso,True,La Maso,,,False,,Neighborhood 56: Mirasierra (3695.5 €/m2) - District 8: Fuencarral,sale,2480,,False,3830,True,HouseType 1: Pisos,False,,True,False,,,True,,True,,,,,,,True,,,True,0.0,,,,
12700,40.4849218,-3.701242,"Sangenjo, La Paz, Madrid",167.0,5,3,1,0.0,4,530000,True,True,True,0,False,50,8,1,9042,Piso en venta en Sangenjo,"La Paz, Madrid",,Sangenjo,True,Sangenjo,,,False,,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,sale,1735,,False,3174,True,HouseType 1: Pisos,False,,True,False,,True,True,,,True,,,,,,True,,,,,,,,
12696,40.4743826,-3.7059131,"Avenida el Ferrol, 22, Pilar, Madrid",75.0,1,1,1,0.0,1,295000,False,True,True,0,True,54,8,1,9046,"Piso en venta en avenida el Ferrol, 22","Pilar, Madrid",66.0,"Avenida el Ferrol, 22",False,Avenida el Ferrol,22,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,1187,,False,3933,True,HouseType 1: Pisos,False,,True,False,,True,True,,,True,True,True,,,,True,,,True,0.0,False,False,True,False
12694,40.5069821,-3.6948611,"Calle Monasterio de Liébana, 5, Montecarmelo, Madrid",157.0,3,2,1,0.0,1,489900,False,True,True,0,True,52,8,1,9048,"Piso en venta en calle Monasterio de Liébana, 5","Montecarmelo, Madrid",106.0,"Calle Monasterio de Liébana, 5",False,Calle Monasterio de Liébana,5,,False,,Neighborhood 52: Montecarmelo (4610.95 €/m2) - District 8: Fuencarral,sale,1644,,False,3120,True,HouseType 1: Pisos,False,,False,True,,True,True,,True,True,,True,,,True,True,,,True,0.0,False,True,False,True
12690,40.4819865,-3.7268699,"Calle de Ramón Gómez de la Serna, 11 -19, Peñagrande, Madrid",120.0,3,2,1,0.0,8,527000,False,True,True,0,True,53,8,1,9052,"Piso en venta en calle de Ramón Gómez de la Serna, 11 -19","Peñagrande, Madrid",,"Calle de Ramón Gómez de la Serna, 11 -19",False,Calle de Ramón Gómez de la Serna,11 -19,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,1728,,False,4392,True,HouseType 1: Pisos,False,,True,False,,True,True,,True,True,True,True,,,,True,,,True,0.0,True,False,False,False
12685,40.4801421,-3.7373575,"Calle de Gabriela Mistral, 18, Peñagrande, Madrid",450.0,6,5,4,500.0,-5,1160000,False,False,True,0,True,53,8,2,9057," Casa o chalet independiente en venta en calle de Gabriela Mistral, 18","Peñagrande, Madrid",400.0,"Calle de Gabriela Mistral, 18",False,Calle de Gabriela Mistral,18,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,2119,,False,2578,True,HouseType 2: Casa o chalet,False,,,,,,True,,True,True,True,True,,,,,,,True,0.0,False,True,False,True
12683,40.4740954,-3.7054024,"Avenida el Ferrol, 25, Pilar, Madrid",68.0,1,1,1,0.0,-1,240000,False,True,True,3,False,54,8,1,9059,"Piso en venta en avenida el Ferrol, 25","Pilar, Madrid",,"Avenida el Ferrol, 25",False,Avenida el Ferrol,25,,True,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,1038,,False,3529,True,HouseType 1: Pisos,False,,True,False,,,,,,True,,,,,True,True,,,,,False,False,True,False
12682,40.5125389,-3.6714324,"Paseo Tierra de Melide, 32 B, Las Tablas, Madrid",133.0,2,2,1,0.0,4,498995,False,True,True,0,True,51,8,5,9060,"Ático en venta en paseo Tierra de Melide, 32 B","Las Tablas, Madrid",88.0,"Paseo Tierra de Melide, 32 B",False,Paseo Tierra de Melide,32 B,,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1664,,False,3752,True,HouseType 5: Áticos,False,2009.0,False,True,,True,True,,True,True,True,True,,,True,True,,,True,0.0,False,True,True,False
12678,40.4819033,-3.7171181,"Calle de la Isla de Arosa, Madrid, Peñagrande, Madrid",120.0,3,2,1,0.0,1,395000,False,True,True,0,False,53,8,1,9064,"Piso en venta en calle de la Isla de Arosa, Madrid","Peñagrande, Madrid",106.0,"Calle de la Isla de Arosa, Madrid",True,"Calle de la Isla de Arosa, Madrid",,,False,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,1428,,False,3292,True,HouseType 1: Pisos,False,1968.0,True,False,,,,,,True,,True,,,,,,,,,False,True,False,False
12676,40.4770232,-3.7117434,"Avenida de Betanzos, 52, Pilar, Madrid",41.0,2,1,1,0.0,-1,122000,True,False,True,0,False,54,8,1,9066,"Piso en venta en avenida de Betanzos, 52","Pilar, Madrid",,"Avenida de Betanzos, 52",False,Avenida de Betanzos,52,,True,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,634,,False,2976,True,HouseType 1: Pisos,False,1965.0,,,,,True,,,,,,,,,True,,,,,True,False,False,True
12675,40.5046604,-3.6636677,"Calle de Palas de Rey, 50, Las Tablas, Madrid",102.0,2,2,1,0.0,1,430000,False,True,True,0,True,51,8,1,9067,"Piso en venta en calle de Palas de Rey, 50","Las Tablas, Madrid",,"Calle de Palas de Rey, 50",False,Calle de Palas de Rey,50,,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1508,,False,4216,True,HouseType 1: Pisos,False,,,,,True,True,,,,,True,,,,True,,,True,0.0,,,,
12672,40.4728331,-3.7044482,"Calle de Ribadavia, 10, Pilar, Madrid",130.0,3,2,1,0.0,1,320000,True,True,True,3,False,54,8,1,9070,"Piso en venta en calle de Ribadavia, 10","Pilar, Madrid",110.0,"Calle de Ribadavia, 10",False,Calle de Ribadavia,10,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,1250,,False,2462,True,HouseType 1: Pisos,False,1974.0,True,False,,,True,,,True,,True,,,,True,,,,,False,False,False,True
12669,40.4761768,-3.7067854,"Avenida el Ferrol, Pilar, Madrid",116.0,4,2,1,0.0,1,460000,False,True,True,3,True,54,8,1,9073,Piso en venta en avenida el Ferrol,"Pilar, Madrid",,Avenida el Ferrol,True,Avenida el Ferrol,,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,1576,,False,3966,True,HouseType 1: Pisos,False,1975.0,True,False,,,True,,,True,,,,,True,True,,,True,0.0,True,False,False,True
12668,40.4714732,-3.7127524,"Calle Becerreá, Madrid, Pilar, Madrid",26.0,0,1,1,0.0,2,99500,False,True,True,2,False,54,8,3,9074,"Estudio en venta en calle Becerreá, Madrid","Pilar, Madrid",,"Calle Becerreá, Madrid",True,"Calle Becerreá, Madrid",,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,537,,False,3827,True,,False,1965.0,,,,True,,,,,,,,,True,,,,,,False,False,True,False
12667,40.4761768,-3.7067854,"El Ferrol, Pilar, Madrid",121.0,3,2,1,0.0,5,440000,False,True,True,0,False,54,8,1,9075,Piso en venta en El Ferrol,"Pilar, Madrid",112.0,El Ferrol,True,El Ferrol,,,False,,Neighborhood 54: Pilar (3222.22 €/m2) - District 8: Fuencarral,sale,1530,,False,3636,True,HouseType 1: Pisos,False,1976.0,True,False,,True,True,,,True,,,,,True,,,,,,True,True,False,False
12663,40.4960055,-3.7173742,"Calle de la Costa Brava, 5 -9, Mirasierra, Madrid",88.0,3,1,1,0.0,3,390000,True,True,True,0,True,56,8,1,9079,"Piso en venta en calle de la Costa Brava, 5 -9","Mirasierra, Madrid",82.0,"Calle de la Costa Brava, 5 -9",False,Calle de la Costa Brava,5 -9,,False,,Neighborhood 56: Mirasierra (3695.5 €/m2) - District 8: Fuencarral,sale,1416,,False,4432,True,HouseType 1: Pisos,False,1970.0,False,True,,True,True,,True,True,True,True,,,,True,,,True,0.0,False,True,False,False
12661,40.4831036,-3.6888987,"Pedro Rico, La Paz, Madrid",151.0,4,3,1,0.0,1,650000,False,True,True,0,True,50,8,1,9081,Piso en venta en Pedro Rico,"La Paz, Madrid",,Pedro Rico,True,Pedro Rico,,,False,,Neighborhood 50: La Paz (3500.0 €/m2) - District 8: Fuencarral,sale,2012,,False,4305,True,HouseType 1: Pisos,False,,,,,True,True,,True,,,,,,,True,,,True,0.0,,,,
12659,40.4950929,-3.7012017,"Costa Brava, Mirasierra, Madrid",191.0,3,3,1,0.0,7,760000,False,True,True,0,True,56,8,1,9083,Piso en venta en Costa Brava,"Mirasierra, Madrid",,Costa Brava,True,Costa Brava,,,False,,Neighborhood 56: Mirasierra (3695.5 €/m2) - District 8: Fuencarral,sale,2255,,False,3979,True,HouseType 1: Pisos,False,,True,False,,True,True,,True,True,,,,,,True,,,True,0.0,,,,
12658,40.5060934,-3.6747143,"Calle Grañón, 8, Las Tablas, Madrid",90.0,2,2,1,0.0,5,439000,False,True,True,0,True,51,8,1,9084,"Piso en venta en calle Grañón, 8","Las Tablas, Madrid",65.0,"Calle Grañón, 8",False,Calle Grañón,8,,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1528,,False,4878,True,HouseType 1: Pisos,False,,False,True,,True,True,,True,,,True,,,True,True,,,True,0.0,,,,
12657,40.4765476,-3.7508075,"Calle Fuentemilanos, 2, Fuentelarreina, Madrid",499.0,4,5,3,222.0,-5,1175000,False,False,True,3,False,49,8,2,9085," Chalet adosado en venta en calle Fuentemilanos, 2","Fuentelarreina, Madrid",,"Calle Fuentemilanos, 2",False,Calle Fuentemilanos,2,,False,,Neighborhood 49: Fuentelarreina (3371.55 €/m2) - District 8: Fuencarral,sale,2044,,False,2355,True,HouseType 2: Casa o chalet,False,1965.0,False,True,,True,True,True,True,True,True,,,,,,,,,,True,False,True,False
12656,40.4731501,-3.7163963,"Calle Chantada, Peñagrande, Madrid",96.0,3,1,1,0.0,-1,244500,False,True,True,0,True,53,8,1,9086,Piso en venta en calle Chantada,"Peñagrande, Madrid",,Calle Chantada,True,Calle Chantada,,,True,,Neighborhood 53: Peñagrande (3271.96 €/m2) - District 8: Fuencarral,sale,1051,,False,2547,True,HouseType 1: Pisos,False,2003.0,False,True,,,True,,,,,,,,True,True,,,True,0.0,,,,
12654,40.497533,-3.7195848,"Avenida del Ventisquero de la Condesa, Arroyo del Fresno, Madrid",95.0,3,2,1,0.0,3,390000,False,True,True,0,True,48,8,1,9088,Piso en venta en avenida del Ventisquero de la Condesa,"Arroyo del Fresno, Madrid",,Avenida del Ventisquero de la Condesa,True,Avenida del Ventisquero de la Condesa,,,False,,Neighborhood 48: Arroyo del Fresno (3718.4 €/m2) - District 8: Fuencarral,sale,1416,,False,4105,True,HouseType 1: Pisos,False,1996.0,False,True,,True,True,,True,,True,,,,,True,,,True,0.0,False,True,False,False
12653,40.510529,-3.6654764,"Calle Portomarín, Las Tablas, Madrid",180.0,3,3,1,0.0,2,590000,False,True,True,0,True,51,8,1,9089,Piso en venta en calle Portomarín,"Las Tablas, Madrid",130.0,Calle Portomarín,True,Calle Portomarín,,,False,,Neighborhood 51: Las Tablas (4256.38 €/m2) - District 8: Fuencarral,sale,1873,,False,3278,True,HouseType 1: Pisos,False,,False,True,,True,True,,True,True,,True,,,True,True,,,True,0.0,False,True,False,True
